LotFrontage,LotArea,LotShape,OverallQual,OverallCond,MasVnrArea,ExterQual,BsmtQual,BsmtFinType1,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageFinish,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,SalePrice,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_NA,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_NA,MoSold_1,MoSold_2,MoSold_3,MoSold_4,MoSold_5,MoSold_6,MoSold_7,MoSold_8,MoSold_9,MoSold_10,MoSold_11,MoSold_12,YrSold_2006,YrSold_2007,YrSold_2008,YrSold_2009,YrSold_2010
60.0,9600,3.0,4.0,7.0,0.0,3.0,4.0,6.0,0,0,702,702,2.0,842,630,0,1472,0,0,1,0,3,1,2.0,6,0,3.0,1,250,0,0,84,0,0,0,0,125000,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
69.0,4500,3.0,5.0,4.0,425.0,3.0,0.0,2.0,883,0,341,1224,0.0,1224,0,0,1224,1,0,2,0,2,1,3.0,5,0,0.0,2,402,0,304,0,0,0,0,0,165000,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
80.0,9364,3.0,5.0,6.0,143.0,3.0,4.0,0.0,371,0,292,663,4.0,663,689,0,1352,0,0,1,1,4,1,3.0,7,0,0.0,1,299,379,36,0,0,0,0,0,158000,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51.0,8029,0.0,5.0,4.0,0.0,3.0,2.0,6.0,0,0,728,728,0.0,728,728,0,1456,0,0,2,1,3,1,2.0,8,0,0.0,2,400,100,24,0,0,0,0,0,176000,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
58.0,14054,0.0,6.0,4.0,0.0,2.0,2.0,6.0,0,0,879,879,0.0,879,984,0,1863,0,0,2,1,4,1,2.0,9,1,0.0,3,660,100,17,0,0,0,0,0,219210,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
65.0,8850,0.0,6.0,5.0,0.0,3.0,4.0,6.0,0,0,815,815,0.0,815,875,0,1690,0,0,1,0,3,1,3.0,7,1,3.0,1,225,0,0,330,0,0,0,0,144000,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
70.0,9100,3.0,6.0,4.0,0.0,2.0,2.0,6.0,0,0,1212,1212,0.0,1212,0,0,1212,0,0,2,0,3,1,2.0,6,0,2.0,2,573,356,0,0,0,0,0,0,178000,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
75.0,11235,3.0,3.0,4.0,51.0,3.0,4.0,5.0,547,0,504,1051,2.0,1382,0,0,1382,0,0,1,1,3,1,3.0,6,1,3.0,2,459,0,82,0,0,0,0,0,148000,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
71.0,9353,3.0,3.0,4.0,0.0,3.0,4.0,6.0,0,0,864,864,2.0,864,0,0,864,0,0,1,0,3,1,3.0,5,0,3.0,1,280,0,0,0,0,0,0,0,116050,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
80.0,10400,3.0,6.0,4.0,0.0,3.0,2.0,6.0,0,0,866,866,0.0,866,913,0,1779,0,0,2,1,3,1,2.0,6,0,2.0,2,546,198,36,0,0,0,0,0,197900,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
50.0,6000,3.0,4.0,7.0,0.0,3.0,4.0,6.0,0,0,884,884,0.0,884,464,0,1348,1,0,1,0,3,1,3.0,5,1,3.0,1,216,0,0,208,0,0,0,0,117000,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
75.0,9750,3.0,6.0,4.0,171.0,2.0,2.0,6.0,0,0,1630,1630,0.0,1630,0,0,1630,0,0,2,0,3,1,2.0,6,1,3.0,2,451,74,234,0,0,0,0,0,213000,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
78.0,10140,3.0,4.0,5.0,0.0,3.0,2.0,0.0,788,0,268,1056,0.0,1074,0,0,1074,1,0,1,1,3,1,3.0,6,0,2.0,2,495,0,88,0,0,0,0,0,153500,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
90.0,14684,0.0,6.0,6.0,234.0,2.0,2.0,0.0,485,177,1496,2158,2.0,2196,0,0,2196,0,0,2,0,3,1,2.0,7,1,2.0,3,701,84,70,0,0,0,0,0,271900,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
69.0,8900,3.0,3.0,3.0,0.0,3.0,4.0,5.0,1056,0,0,1056,4.0,1056,0,0,1056,1,0,1,0,2,1,3.0,5,0,3.0,1,384,0,42,0,0,0,0,0,107000,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
70.0,9135,3.0,5.0,4.0,120.0,2.0,2.0,2.0,340,0,1342,1682,0.0,1700,0,0,1700,1,0,2,0,3,1,2.0,7,0,2.0,2,544,192,23,0,0,0,0,0,200000,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
70.0,7763,3.0,4.0,6.0,0.0,3.0,4.0,5.0,504,108,319,931,4.0,1283,0,0,1283,1,0,1,0,3,1,3.0,6,0,3.0,2,506,0,0,0,0,0,0,0,140000,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
85.0,10182,0.0,7.0,4.0,420.0,2.0,0.0,2.0,1220,0,440,1660,0.0,1660,0,0,1660,1,0,2,0,3,1,2.0,8,1,2.0,2,500,322,50,0,0,0,0,0,290000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
70.0,11218,3.0,5.0,4.0,0.0,2.0,2.0,6.0,0,0,1055,1055,0.0,1055,790,0,1845,0,0,2,1,3,1,2.0,8,1,2.0,2,462,635,104,0,0,0,0,400,189000,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
152.0,12134,0.0,7.0,6.0,0.0,2.0,2.0,2.0,427,0,132,559,2.0,1080,672,0,1752,0,0,2,0,4,1,3.0,8,0,2.0,2,492,325,12,0,0,0,0,0,164000,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
50.0,9340,3.0,3.0,5.0,0.0,3.0,4.0,5.0,344,0,328,672,4.0,672,0,0,672,1,0,1,0,2,1,3.0,4,0,3.0,1,234,0,113,0,0,0,0,0,113000,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
69.0,10246,0.0,3.0,8.0,0.0,3.0,4.0,2.0,648,0,0,648,0.0,960,0,0,960,1,1,0,0,0,1,3.0,3,0,3.0,1,364,88,0,0,0,0,0,0,145000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
69.0,10205,0.0,4.0,4.0,0.0,3.0,4.0,1.0,784,0,141,925,4.0,999,0,0,999,1,0,1,0,3,1,3.0,6,0,3.0,1,300,150,72,0,0,0,0,0,134500,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
99.0,7094,0.0,4.0,4.0,0.0,3.0,4.0,5.0,180,374,340,894,4.0,894,0,0,894,0,0,1,0,3,1,3.0,5,0,2.0,1,384,0,0,0,0,0,0,0,125000,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
68.0,8930,3.0,5.0,4.0,0.0,3.0,3.0,4.0,0,0,0,0,4.0,1318,584,0,1902,0,0,2,0,4,2,3.0,8,0,3.0,2,539,0,0,0,0,0,0,0,112000,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
72.0,8640,3.0,7.0,4.0,72.0,2.0,2.0,2.0,936,0,364,1300,0.0,1314,0,0,1314,1,0,2,0,3,1,2.0,6,0,2.0,2,552,135,112,0,0,0,0,0,229456,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
52.0,6240,3.0,3.0,4.0,0.0,3.0,3.0,4.0,0,0,0,0,2.0,672,240,0,912,0,0,1,0,2,1,3.0,3,0,1.0,0,0,0,0,0,0,0,0,0,80500,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
21.0,1680,3.0,5.0,4.0,236.0,3.0,4.0,6.0,0,0,672,672,4.0,672,546,0,1218,0,0,1,1,3,1,3.0,7,0,1.0,0,0,201,0,0,0,0,0,0,91500,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
66.0,7800,0.0,4.0,4.0,0.0,3.0,4.0,5.0,312,600,0,912,4.0,912,0,0,912,0,0,1,0,2,1,3.0,5,0,3.0,1,288,0,0,0,0,0,0,0,115000,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
55.0,8250,3.0,4.0,4.0,0.0,3.0,4.0,1.0,250,492,210,952,0.0,1211,0,0,1211,0,0,1,0,3,1,3.0,5,1,3.0,1,322,0,63,0,0,0,0,0,134000,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
78.0,10496,3.0,5.0,5.0,320.0,3.0,4.0,5.0,196,0,844,1040,0.0,1168,678,0,1846,0,0,2,0,3,1,3.0,7,1,3.0,1,315,0,0,0,0,0,0,0,143000,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
89.0,10680,3.0,4.0,2.0,44.0,3.0,4.0,3.0,756,0,1380,2136,4.0,2136,0,0,2136,0,0,2,0,4,1,3.0,7,0,3.0,2,528,0,30,0,0,0,0,0,137900,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
60.0,15384,0.0,6.0,4.0,0.0,2.0,2.0,2.0,724,0,64,788,0.0,788,702,0,1490,1,0,2,1,3,1,2.0,8,1,0.0,2,388,100,75,0,0,0,0,0,184000,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
65.0,10482,3.0,5.0,7.0,63.0,3.0,4.0,2.0,507,0,81,588,0.0,1138,0,0,1138,0,1,1,0,3,1,3.0,6,0,2.0,1,264,224,0,0,0,0,0,0,145000,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
86.0,14598,0.0,5.0,4.0,74.0,2.0,2.0,6.0,0,0,894,894,0.0,894,1039,0,1933,0,0,2,1,4,1,2.0,9,1,0.0,3,668,100,18,0,0,0,0,0,214000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
72.0,8872,3.0,4.0,7.0,300.0,3.0,4.0,0.0,595,0,317,912,0.0,912,0,0,912,1,0,1,0,2,1,2.0,5,0,3.0,2,576,0,240,0,0,0,0,0,147000,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
65.0,8769,3.0,8.0,4.0,766.0,0.0,0.0,2.0,1540,0,162,1702,0.0,1702,0,0,1702,1,0,1,1,1,1,0.0,7,1,0.0,3,1052,0,72,0,0,224,0,0,367294,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
70.0,7910,3.0,4.0,4.0,0.0,3.0,4.0,0.0,666,0,409,1075,2.0,1507,0,0,1507,0,0,2,0,4,1,3.0,7,0,3.0,1,404,0,0,0,0,0,0,0,127000,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
69.0,18890,0.0,4.0,4.0,1.0,3.0,2.0,2.0,498,211,652,1361,0.0,1361,1259,0,2620,0,0,2,2,4,2,3.0,12,1,2.0,2,600,155,24,145,0,0,0,8300,190000,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
70.0,7728,3.0,4.0,5.0,120.0,3.0,4.0,0.0,803,0,303,1106,4.0,1190,0,0,1190,1,0,1,0,3,1,3.0,6,0,3.0,2,540,0,18,0,0,0,0,0,132500,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
70.0,9842,3.0,3.0,4.0,0.0,3.0,3.0,4.0,0,0,0,0,4.0,1224,0,0,1224,0,0,2,0,2,2,3.0,6,0,3.0,2,462,0,0,0,0,0,0,0,101800,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
69.0,12160,0.0,4.0,4.0,180.0,3.0,4.0,5.0,1000,0,188,1188,1.0,1188,0,0,1188,1,0,1,0,3,1,3.0,6,0,2.0,2,531,0,0,0,0,0,0,0,142000,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
55.0,8525,3.0,4.0,5.0,0.0,3.0,4.0,6.0,0,0,940,940,4.0,1024,940,0,1964,0,0,1,1,4,1,3.0,7,0,1.0,0,0,0,192,0,0,0,0,0,130000,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
96.0,13132,3.0,4.0,4.0,0.0,3.0,2.0,6.0,0,0,747,747,2.0,892,892,0,1784,0,0,1,1,4,1,3.0,9,0,3.0,1,180,203,40,0,0,0,0,0,138887,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
36.0,2628,3.0,6.0,4.0,106.0,2.0,2.0,6.0,0,0,764,764,0.0,764,862,0,1626,0,0,2,1,2,1,2.0,6,0,2.0,2,474,0,27,0,0,0,0,0,175500,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
41.0,12393,1.0,6.0,4.0,0.0,2.0,2.0,6.0,0,0,847,847,0.0,847,1101,0,1948,0,0,2,1,4,1,2.0,8,1,0.0,2,434,100,48,0,0,0,0,0,195000,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
63.0,13072,3.0,5.0,4.0,0.0,2.0,2.0,6.0,0,0,1141,1141,0.0,1141,0,0,1141,0,0,1,1,3,1,3.0,6,0,3.0,2,484,0,0,0,0,0,0,0,142500,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64.0,9037,0.0,7.0,4.0,32.0,2.0,2.0,2.0,428,0,1048,1476,0.0,1484,0,0,1484,0,0,2,0,2,1,0.0,6,1,2.0,2,472,120,33,0,0,0,0,0,265900,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
65.0,8158,3.0,6.0,4.0,252.0,2.0,2.0,2.0,550,0,334,884,0.0,884,884,0,1768,1,0,2,1,3,1,2.0,8,0,2.0,2,543,0,63,0,0,0,0,0,224900,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
83.0,9849,3.0,6.0,5.0,0.0,2.0,2.0,6.0,0,0,1689,1689,0.0,1689,0,0,1689,0,0,2,0,3,1,2.0,7,0,2.0,3,954,0,56,0,0,0,0,0,248328,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
85.0,10625,3.0,6.0,5.0,81.0,3.0,2.0,2.0,885,168,0,1053,4.0,1173,0,0,1173,1,0,2,0,3,1,2.0,6,2,2.0,2,528,0,120,0,0,0,0,0,170000,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
107.0,13891,3.0,9.0,4.0,0.0,0.0,0.0,2.0,1386,0,690,2076,0.0,2076,0,0,2076,1,0,2,1,2,1,0.0,7,1,0.0,3,850,216,229,0,0,0,0,0,465000,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
69.0,11435,0.0,7.0,6.0,0.0,3.0,2.0,6.0,0,0,792,792,1.0,792,725,0,1517,0,0,1,0,3,1,2.0,7,2,3.0,2,400,0,0,0,0,0,0,0,230000,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
78.0,12090,3.0,5.0,6.0,74.0,3.0,2.0,6.0,0,0,585,585,0.0,1140,728,0,1868,0,0,3,1,3,1,3.0,7,1,0.0,2,477,268,112,0,0,147,0,0,178000,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
